starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:09 2014	1392835629	0	161	161	153
Wed Feb 19 20:47:10 2014	1392835630	0	162	162	123
Wed Feb 19 20:47:10 2014	1392835630	0	162	162	136
Wed Feb 19 20:47:11 2014	1392835631	0	162	162	109
Wed Feb 19 20:47:11 2014	1392835631	0	162	162	158
Wed Feb 19 20:47:11 2014	1392835631	0	162	162	162
Wed Feb 19 20:47:10 2014	1392835630	0	162	162	148
Wed Feb 19 20:47:09 2014	1392835629	0	163	163	147
Wed Feb 19 20:47:11 2014	1392835631	0	163	163	162
Wed Feb 19 20:47:09 2014	1392835629	0	163	163	161
Wed Feb 19 20:47:11 2014	1392835631	0	163	163	136
